seed,IGD,HV
0,0.3539341790054666,62.12236286431914
1,0.2967982941337066,63.5281674370341
2,0.33313721541635044,62.222587237917054
3,0.3626363380871678,61.96681554094117
4,0.3165687454855424,62.50048734261301
5,0.38945232791810325,59.597018241895796
6,0.3717014902053891,60.80906667459503
7,0.30898400092662753,63.18353706854457
8,0.327890142769662,63.187421821674945
9,0.3474974621654118,62.02823455448203
10,0.34522560971354194,62.56088362532553
11,0.3442188999965028,62.24391835683494
12,0.36071383779955546,60.755746083994595
13,0.38094325365737014,60.00602513173402
14,0.38580597443164955,60.77361722384819
15,0.3522472999697251,62.1529215480297
16,0.3552358658015414,61.62568059797863
17,0.3413275946782738,62.726892134512624
18,0.3558765590313449,61.58103046326839
19,0.3597161311341046,61.61941024452534
20,0.3803098880667521,60.88854090871483
21,0.41052232028395685,60.37340769700523
22,0.31079005759903916,63.44887661015757
23,0.3246721236493959,62.41949361945336
24,0.31532128409519183,63.89182215671243
25,0.3655190082325608,60.871567950295756
26,0.42571045958140236,60.68691865063551
27,0.3943325329340244,60.26722065849207
28,0.3225516526134876,62.85207734427364
29,0.3531467830813024,62.0208639140013
