seed,IGD,HV
0,1.4180700110839515,45.23478585976601
1,1.4932456938778136,43.26925439184838
2,1.481350571882622,43.3848951377543
3,1.5517387069181503,40.5827283430384
4,1.5142428975751212,41.82998643914479
5,1.459805556265906,43.32551861891823
6,1.4593823161668642,43.808897095274695
7,1.571140867114741,39.95658431875508
8,1.4728916604595377,43.609244011036736
9,1.4651097886846192,43.6657853344697
10,1.4907009284915194,43.26587669032425
11,1.4802846599908717,43.45246467689401
12,1.4684907852363263,41.87624326706603
13,1.4906385219296976,42.87329651202133
14,1.4234351750393974,45.045667326552405
15,1.4649876080036761,43.37801219688802
16,1.424039609782918,45.09576256134583
17,1.4066703581513915,45.465384581512374
18,1.4884151426323102,43.087600674924204
19,1.4669826373331698,43.24341819353786
20,1.4201264110165435,44.68244704537475
21,1.4215904619033444,45.2291016259341
22,1.4325636708437324,41.64304495605018
23,1.4178527313337534,45.17138370562615
24,1.488873637042343,43.2723903070722
25,1.4713267393445377,43.159544645695256
26,1.4559086941185053,43.45415899015885
27,1.5479697875364573,40.50246919179563
28,1.4774230073607588,43.36800956413036
29,1.4786413720964109,43.455802310589135
