seed,IGD,HV
0,0.07132408067196944,5.5931326002891675
1,0.0522944012356704,5.647476285202212
2,0.05949071960960297,5.626671912024934
3,0.040922857767861066,5.678318815529593
4,0.027916579732897597,5.728753465917122
5,0.05702674157898123,5.626016584633976
6,0.04611131290256347,5.6665516020707045
7,0.0612166461264716,5.621431962844792
8,0.041060966309743374,5.666080669796762
9,0.06462936250402947,5.607965476258447
10,0.05452431058998912,5.6317815419153625
11,0.030124327863662367,5.728028453433868
12,0.03774984791262555,5.695942263114454
13,0.06375780618448855,5.612778804600013
14,0.09813489299344676,5.517077256809393
15,0.058708178573906984,5.624987161856125
16,0.0572838039896,5.633175389472607
17,0.06070300262520251,5.6115465094677255
18,0.027963156370967194,5.7324565965844165
19,0.0476450364858719,5.6617227529966865
20,0.06362173376636117,5.587251881225946
21,0.07511071368674918,5.582209499024702
22,0.021200423039997505,5.774486362680703
23,0.07320085341658096,5.582453395920488
24,0.03626900447411851,5.697445303549791
25,0.060071799529343106,5.619227945868583
26,0.052360918259470104,5.640785902287514
27,0.05419734522225765,5.634524696117699
28,0.06440659915926993,5.611733523860752
29,0.022685683200882746,5.754342739373443
