seed,IGD,HV
0,0.07857554841647342,6.791031885628424
1,0.0791039307621893,6.798203715310885
2,0.07763445799108874,6.799384331611979
3,0.07499066777251773,6.833149540700788
4,0.08038847142724805,6.766856857079108
5,0.12517381100770042,6.505468638371428
6,0.17036868688655574,6.269698536259942
7,0.07991451057137586,6.79618380752804
8,0.097293205048515,6.659919639633513
9,0.20364125776799125,6.24008251372471
10,0.07197603356796795,6.835565543880709
11,0.15375598169339344,6.346060575564079
12,0.08066045353056862,6.802968145085034
13,0.09980193101084202,6.651637458604743
14,0.20149580016008908,6.253072109958891
15,0.19869181498521765,6.268260795200478
16,0.10584148457174182,6.603136010169389
17,0.20519953833226406,6.235103567338068
18,0.09450002986213824,6.69162072124574
19,0.15247298287905464,6.337953279786441
20,0.13371292286931336,6.43679094912738
21,0.08924966924537499,6.6927025516815535
22,0.08878198226826609,6.704203943634548
23,0.11583630776348604,6.547232172766596
24,0.13415430933931222,6.440541581056705
25,0.16513026392249966,6.279698815030714
26,0.08497404098633467,6.799802467398473
27,0.1002237499763702,6.66017624238677
28,0.2027650190315887,6.249286856044281
29,0.07468167504979109,6.830079664794483
