seed,IGD,HV
0,0.4146226153599363,61.112097179783035
1,0.41078440892275103,61.12738652366851
2,0.3972818090405923,62.12592478326164
3,0.40126133993122143,61.44695069717304
4,0.41516946713096126,61.20073225602778
5,0.408367755564601,61.42885225521586
6,0.41335163330649316,60.93233421329252
7,0.40988091678078187,61.01687992917621
8,0.3970392972300422,61.807795988199
9,0.3944263822295994,62.26770576391053
10,0.4085431496532151,61.91593555798548
11,0.4060522923822109,61.22028939458252
12,0.3975734374408337,61.801863634152085
13,0.4016645376206459,61.859646618688615
14,0.41523634972823564,61.38014639886896
15,0.4052182263672664,61.285307152372354
16,0.4107162528396239,61.92743490209581
17,0.39701832212848903,61.95915653482352
18,0.40230391991093256,61.435775654644125
19,0.40534557948198324,61.552115586858484
20,0.4207542060952277,61.28777108573087
21,0.40097124361447584,61.91033579732792
22,0.40739298398873053,61.27308795847528
23,0.4078400348773772,61.34326641750551
24,0.3900886161471805,62.05838581112188
25,0.40542811029320686,61.300553910840584
26,0.4103075482484738,60.963570174280335
27,0.4068329771506385,61.83693931532153
28,0.41267456719702944,61.51465298961641
29,0.4150323475988721,61.02002292612612
