seed,IGD,HV
0,0.0011232455350988233,5.153415041944871
1,0.001331733065738151,5.153261731429557
2,0.0013181310477122662,5.153450756127156
3,0.0011642783078084286,5.153420974839458
4,0.0012161374472934318,5.153476042636887
5,0.0010959178622132542,5.153496133753531
6,0.0011802592082137784,5.1534266207127
7,0.0011501291096675378,5.153422950718597
8,0.0011222436603924048,5.153532926726936
9,0.0013375787932145909,5.15327118377428
10,0.0012182657345774716,5.153180253308349
11,0.001289044144253979,5.153421299411048
12,0.0012786449073957382,5.153413310502497
13,0.0012648988499906505,5.153430283963888
14,0.0011626195241321152,5.153413130881294
15,0.0012802828344216947,5.153421151861939
16,0.0012742230751301028,5.153440602756565
17,0.0010233042362904608,5.153486841932291
18,0.00122789834363787,5.153465534197917
19,0.001072994882257172,5.153461931314003
20,0.0013130206968964908,5.1530421322860684
21,0.0011296675579210605,5.153452025246088
22,0.001128176515130671,5.1534553611942515
23,0.0014072593191221466,5.153346882097873
24,0.0011117790497425742,5.153483060071686
25,0.0010648389627663688,5.153470918682508
26,0.0011034991234900337,5.153384971643421
27,0.0011086416355461986,5.153444658318908
28,0.0013633107709733435,5.153241316661887
29,0.0012894592508548909,5.1532476965410074
