seed,IGD,HV
0,0.05852079130051242,5.629799697848438
1,0.027463090793578334,5.742804622969344
2,0.06821563737217198,5.598952313058912
3,0.06416468121012658,5.612695111193984
4,0.06648376897382852,5.605601655155611
5,0.07500299420291646,5.576402821374928
6,0.05474661488033565,5.639483175509477
7,0.029491435452054432,5.7252939183156695
8,0.03383685533288581,5.7121641877957945
9,0.04941518730953859,5.655259570647636
10,0.08297438225779663,5.559836690941482
11,0.0786256857966752,5.571671250386502
12,0.06736194013624126,5.6028403435490395
13,0.0479033901238798,5.659160519320474
14,0.0527295757181586,5.6257799995625
15,0.04229060823581419,5.67989969908017
16,0.06471448513152335,5.610606444936811
17,0.06073428502057273,5.620147261711279
18,0.08557867390760876,5.553614834789963
19,0.04016042814748513,5.686754129114213
20,0.07981461461617609,5.567508425708387
21,0.0635631749411865,5.612791422672823
22,0.07472451329293225,5.582589114463325
23,0.058282230486642196,5.622218754255894
24,0.06199762201387459,5.597812159511502
25,0.07984181751517147,5.5677506790672355
26,0.05737449520775159,5.6314057811656335
27,0.08875548585138829,5.542580626688035
28,0.035415612827620235,5.636981123197278
29,0.06491135016272917,5.609103698020308
