seed,IGD,HV
0,1.409598184289013,45.4637232232802
1,1.456421509331579,40.88860970060492
2,1.4824372474761356,43.456477529818166
3,1.4073074093890598,45.56199109444066
4,1.4161879632843812,45.41376626674048
5,1.4159077971696639,45.44614270180778
6,1.4143174316622482,45.36212487166313
7,1.4802684155708727,43.474549025549265
8,1.415447339422685,45.49435320029922
9,1.422602321895624,45.29923564055261
10,1.5493874609481864,40.79459695071294
11,1.4164801695006597,45.328476904174636
12,1.391112070734386,45.91519864196534
13,1.4458543948946943,44.16463702633029
14,1.4344430955380862,44.545982974390334
15,1.4010144130362607,45.04780875049481
16,1.417687570334464,45.322250961167725
17,1.4104345810203092,45.54442275066057
18,1.4120138471522394,45.407092762310626
19,1.4211560851677911,45.112723763794136
20,1.4265514089418956,44.95965764639392
21,1.4120269060935775,45.32683425373749
22,1.4183564953593644,45.07195781437976
23,1.4095673868492966,45.330861451466134
24,1.4248221676293034,42.38085175267644
25,1.4225495152483578,45.1681214645635
26,1.4143363598628438,44.707499689219404
27,1.537970724623323,41.0162280186001
28,1.495686151516172,43.13514946471041
29,1.4761747873049373,43.64607685949417
