seed,IGD,HV
0,20.18993818116816,0.0
1,19.109895440449584,0.0
2,13.302180323130601,0.0
3,13.862425014908917,0.0
4,9.883142112397291,0.0
5,12.366999691714877,0.0
6,18.288671124208207,0.0
7,17.408179508002153,0.0
8,14.09286770635485,0.0
9,16.594218775911013,0.0
10,16.128280455402216,0.0
11,18.2279498401385,0.0
12,17.608227918098457,0.0
13,16.55666531633768,0.0
14,19.19121974556593,0.0
15,15.440614106584317,0.0
16,17.651159422569744,0.0
17,14.156986512087569,0.0
18,12.083628400168479,0.0
19,19.774362871701513,0.0
20,20.952263790119346,0.0
21,19.521376033715036,0.0
22,13.791308861610066,0.0
23,14.637622493251213,0.0
24,15.96378741747268,0.0
25,22.01648041240388,0.0
26,21.243689988037193,0.0
27,13.82416897946633,0.0
28,16.5046142530647,0.0
29,19.44958636228913,0.0
