seed,IGD,HV
0,0.5109054039876089,56.03271656674569
1,0.5061675037706095,55.96293914873114
2,0.5154124135170922,55.66005267788002
3,0.45901400700306366,57.915344492762735
4,0.5043275113577006,55.161219811164294
5,0.5575489726458466,53.25700176077633
6,0.537621787667891,54.427492091567956
7,0.5239989212852214,54.54322487313141
8,0.5460497217048679,53.33451548392052
9,0.5150937372330862,55.028944155264234
10,0.5248620282645987,54.31417213879954
11,0.557945167220498,53.55523059745436
12,0.5061348438006897,54.58282445773164
13,0.4887519692168448,55.82667254652864
14,0.5382951648295037,54.153948858247624
15,0.5419403199304527,53.163428142692865
16,0.5221968319615262,55.57477683323941
17,0.5420359529269805,54.21327798496448
18,0.5003019536574732,56.150235457242594
19,0.5268740242979041,54.20362020022105
20,0.5327967829703437,53.18620117206801
21,0.5367328790277106,54.17996084604534
22,0.5313356239001663,54.05179505493027
23,0.5122072319846903,54.73643842153433
24,0.5222592390365515,53.9669400050943
25,0.5662751011437716,53.196091078584004
26,0.49039453641017117,56.78816054648823
27,0.546180887741064,54.60798600218368
28,0.49467857792949654,56.77395690225351
29,0.5132530045288131,55.40275284401081
