seed,IGD,HV
0,0.5740508931522188,84.04927851272055
1,0.6070660140942801,78.72822843773449
2,0.6298218843418872,78.93007818595528
3,0.6051961621052243,79.21275487232394
4,0.5554643468230409,79.4593126593654
5,0.7170328115388186,77.70183433224734
6,0.728805174446874,76.94020741768722
7,0.7792147942967673,77.81788090498563
8,0.4540749484008784,88.96419521279351
9,0.7785466721942148,77.83429573234551
10,0.5724406346108997,80.57492283993103
11,0.6634903483496662,78.27105311870766
12,0.5028507644464356,87.36546570993544
13,0.8272699599718937,78.65825279678192
14,0.6114667875780753,80.34553151198372
15,0.6747412416040984,77.78080670778644
16,0.6513420709789066,78.64175032122512
17,0.4378884493318283,90.03502486418157
18,0.5686301036351137,78.5047687599872
19,0.6166643435019994,78.47069113895957
20,0.6086919833451008,81.70955757450777
21,0.3963388788344128,88.45357038772451
22,0.6363214695442325,78.54022806735549
23,0.6129837698166959,81.40655065951526
24,0.5846157828520553,79.06199956975158
25,0.6733465525203582,79.06858071763891
26,0.5079916600071634,89.51080705906838
27,0.6174345021638847,79.15057209620142
28,0.5002037201822621,89.52343195071819
29,0.5197586183081361,84.12638304829153
