seed,IGD,HV
0,0.4948662386254431,58.19346732731911
1,0.5290401531263236,56.082523879350994
2,0.48711117170703633,57.831931794217596
3,0.5034407356744015,57.16759440958408
4,0.5098875023183217,57.26900688413915
5,0.48866792616746213,57.07288555262967
6,0.5114179260631466,56.71623968620973
7,0.48832834438427997,57.3701211997471
8,0.46556764055200356,59.24675406704696
9,0.4807309037859408,58.52033380526401
10,0.5018522617999527,56.91516061595035
11,0.5007222442576902,57.330818469755805
12,0.5310152336837275,56.256544042542515
13,0.5611345298283694,55.63702327217707
14,0.5255913879007472,56.019057379561765
15,0.49617933261954345,57.23720172878523
16,0.5310365573141131,56.476440062785564
17,0.4991240957462791,57.44359774085704
18,0.4897104488834022,57.51145411157951
19,0.5415474542562289,55.828070561660496
20,0.4980038276265592,57.24294550642655
21,0.5565313170994018,55.91383987340252
22,0.48294398508287795,57.523995767208106
23,0.5032194602582257,56.743907743096
24,0.5190678324460333,57.02343369014336
25,0.5004881024014631,56.87570722207049
26,0.5314094857094541,56.06207360070123
27,0.5402093895554999,56.572340314873266
28,0.48454365189102394,58.10402881846138
29,0.4678512103570122,57.5804705052192
