seed,IGD,HV
0,1.416616291063004,45.093426165675986
1,1.41929688674687,44.407776309758454
2,1.4980608641797604,42.49028327092928
3,1.5189412341838244,41.11510484615756
4,1.4306264646530298,43.701420717431546
5,1.4694441244971779,40.39344641213764
6,1.4319013330374677,41.88538184560051
7,1.5054236418145384,42.0890921412163
8,1.5531825118078142,40.354420745814636
9,1.4912609444213332,42.458002449926134
10,1.4692209381509844,43.36631743994365
11,1.480130508698509,43.41269062302969
12,1.4613451016937327,43.292992208088094
13,1.51037599465714,38.840761859224926
14,1.412885196547811,45.317322946078676
15,1.4326469494245875,44.57305509411714
16,1.4495214327874937,41.65132155655159
17,1.5102191865130161,39.27486892144745
18,1.4622941558433433,43.56992088614477
19,1.4476557226728124,44.083196217803206
20,1.4611395151850817,43.284850607231114
21,1.4738662160243001,42.24626903445947
22,1.4690212889163043,43.45736062663508
23,1.4713889250982235,40.76699988116516
24,1.473285809781883,43.21805818403351
25,1.4115126386451398,45.15273358152647
26,1.5768595553151632,40.17485724707989
27,1.429492489575341,43.62992271266796
28,1.4242031502625654,44.696416029405064
29,1.516871376042636,38.638117432693804
