seed,IGD,HV
0,13.570087049526201,0.0
1,13.989458387916091,0.0
2,24.26663780941765,0.0
3,17.390064201849974,0.0
4,21.046345017478952,0.0
5,23.720856371103988,0.0
6,8.795961126619817,0.0
7,16.91691204257415,0.0
8,16.689706322335788,0.0
9,18.35001613545481,0.0
10,12.404065462525375,0.0
11,10.693419837600318,0.0
12,16.707384538225543,0.0
13,23.655702289003173,0.0
14,20.126985761368996,0.0
15,11.583725859029528,0.0
16,13.802673543094757,0.0
17,15.78642003096372,0.0
18,16.985176439552266,0.0
19,15.329158405587812,0.0
20,19.21774488294794,0.0
21,16.918337395313998,0.0
22,15.951249998095316,0.0
23,21.701391887010068,0.0
24,24.086690374971017,0.0
25,15.873029646280061,0.0
26,21.723039409102785,0.0
27,19.36033368795212,0.0
28,16.129228988146096,0.0
29,16.758435911117225,0.0
