seed,IGD,HV
0,0.3065603590218111,90.77015736621237
1,0.6001487083321664,85.64547411497713
2,0.589005552753873,78.94120977161374
3,0.3433734424976227,89.43284478261656
4,0.6289095748354012,77.49421521857796
5,0.45236623073337073,89.06885740332825
6,0.5442241628230363,83.72229500486453
7,0.3602919948212961,88.89023518788724
8,0.34803470875352216,87.86917053515623
9,0.7042745346076758,76.37982222671866
10,0.35720146120819496,90.63284910914979
11,0.7207470139532586,75.89287015810109
12,0.604679649296431,78.53095621549936
13,0.35498143594998366,88.65145952532127
14,0.3339752701419987,89.29500824296339
15,0.3932558935915098,89.69224958745107
16,0.6633191860434112,76.03338909697793
17,0.3604856056185119,88.04471595928786
18,0.49036454772022026,87.65073204678414
19,0.3849779995872722,89.27721054789582
20,0.6740457593081274,76.77432061739266
21,0.31752971441121836,90.59062358619028
22,0.5086876587155426,85.41282942942725
23,0.5782899458053424,85.97162335773162
24,0.4085525146025242,89.77240732061634
25,0.4627009897142361,86.06627524693981
26,0.530498854494477,84.0535760402293
27,0.4232526415363026,88.7285698927221
28,0.33666374920075787,88.12320434461583
29,0.3851256655114865,90.25628210550603
