seed,IGD,HV
0,0.05366005831729531,7.1502133415722
1,0.03683671365124409,7.239345077999647
2,0.027179603289294335,7.319166019307316
3,0.02859425489242851,7.303785553385221
4,0.024533402221445857,7.3303754431616355
5,0.05216567219224362,7.160198428093554
6,0.023131672473008333,7.3461271369721395
7,0.03791979320855201,7.26760972905845
8,0.018298502664677915,7.373827724599788
9,0.037098887181253745,7.244868035849139
10,0.01242678629381689,7.413502441872374
11,0.03306098445842744,7.25376465144973
12,0.04055967064407363,7.217637468853941
13,0.032317687266684374,7.290773108727251
14,0.01860732604733041,7.328314401088685
15,0.04411466419308976,7.159782115388459
16,0.017016721329741698,7.387174018309343
17,0.03224513400775689,7.242562628943487
18,0.02365755109338611,7.24687172863847
19,0.011467666081992805,7.403690003216927
20,0.04016946725086837,7.240377963394123
21,0.03489846932599692,7.289488752598131
22,0.01562531074421888,7.387387753219042
23,0.03309531601700013,7.283290013721966
24,0.056962255771329365,7.170012509655923
25,0.029949200928231237,7.261949946018437
26,0.033445009727559434,7.279521107794205
27,0.021833588014825586,7.332803421599639
28,0.033211527582397246,7.332085621292869
29,0.03109479493284241,7.2731758585546045
