seed,IGD,HV
0,0.0011554649444140753,5.153492091909362
1,0.0010434567395123783,5.153419564881877
2,0.0010759316917373018,5.153529968466726
3,0.0011583730182179244,5.153478134674336
4,0.0011408667995597727,5.15348361363705
5,0.0010541901611914421,5.153473692198427
6,0.0012684832172168419,5.1535273756397055
7,0.0011464817101255798,5.153515155327562
8,0.00107931274531552,5.153475339664119
9,0.0011830642589312139,5.15352822733489
10,0.0012300238810611728,5.153498151808987
11,0.0011453461922768826,5.1535236331509005
12,0.001191721056204883,5.15345718848646
13,0.0010950229555899693,5.153499916364226
14,0.0011920460254432822,5.15345942783803
15,0.0011183419103539909,5.1534693819112825
16,0.001022739928137388,5.153473197039206
17,0.001061109304592602,5.15352954457758
18,0.388800089538505,4.095281854826272
19,0.0010426674216869694,5.153537692866058
20,0.0011221222359051601,5.153508697789072
21,0.0010872342653486004,5.153501927526164
22,0.0010361166597212023,5.153519184458057
23,0.001054707362685761,5.153482811088063
24,0.0012878934428523516,5.153443221947672
25,0.001153975352237839,5.15351092908049
26,0.0011377983713060482,5.15353209050677
27,0.0010641364588313594,5.153549266725264
28,0.0010172707433741173,5.153509852186446
29,0.0011652044041619066,5.153516826325581
