seed,IGD,HV
0,0.0010866504391347752,5.1535144602333585
1,0.0010731920515748448,5.153528815574985
2,0.001180725602038972,5.1535091745709956
3,0.0011011819491451762,5.153474199073911
4,0.001161226282622762,5.15352748117294
5,0.00100525073070184,5.153520077638007
6,0.0011739602703416245,5.153427798026708
7,0.0011339953171462418,5.153507857013584
8,0.0010871092182102495,5.153485574152755
9,0.0008965966622214319,5.153502300212377
10,0.0012384207936932596,5.15339271998448
11,0.0013254171447146135,5.153513074433818
12,0.0011340057035582527,5.153512780918395
13,0.0011821284606346335,5.153451567423414
14,0.0011585912603176466,5.153453457488514
15,0.0009523165109935543,5.153530832832266
16,0.001088057512488639,5.153535189576096
17,0.0010704505683371088,5.153520675979166
18,0.0011314167720114477,5.15351714828252
19,0.0011997442422568968,5.1534933701908825
20,0.0011760756157249655,5.153485227750572
21,0.0011182472666334377,5.153455076682073
22,0.0012062467593123103,5.153454635875155
23,0.001035621787331884,5.153500030985396
24,0.0011516234973265487,5.153474730676377
25,0.0010209184395661673,5.153484834228258
26,0.001205557798254756,5.153503066981494
27,0.0012266708932639088,5.153486627656951
28,0.00121924406577201,5.1534462143362365
29,0.0011179374178708862,5.153537072072202
