seed,IGD,HV
0,1.4873311722392155,42.630149100002974
1,1.406373110866306,45.3639379324897
2,1.4882473371575855,42.98605933612464
3,1.416036485428995,45.076751935805326
4,1.4190638644818971,44.97282837457271
5,1.465088001349097,41.15621661132919
6,1.4659172759074601,43.52703141566302
7,1.4599199254162136,41.15099995519372
8,1.4885159684346714,41.80818650497356
9,1.5013182563852454,42.297851947544274
10,1.5655402579692348,40.2300332281401
11,1.4076618586215632,45.40133488739783
12,1.4952679085218352,42.810106421990355
13,1.4902888892726627,42.92455437943738
14,1.4747609538759197,41.22409386018853
15,1.4343869397113709,44.31674886646677
16,1.4293364683971668,44.563952112911885
17,1.4127148797079736,45.101086873342155
18,1.4818483857116103,42.832080844760064
19,1.4423392425311068,43.348636813477256
20,1.46977798168036,43.59734410284634
21,1.4689624267543588,41.031010456696166
22,1.4296767760880407,43.51038042964108
23,1.5394136579768554,38.239379043635196
24,1.4743582177898726,43.279403327946866
25,1.4282973763634985,44.825430907021115
26,1.4800457111930152,43.03431407323562
27,1.4114814142942718,45.33655340538205
28,1.536792737511017,38.37689495285032
29,1.5032620163254702,39.481147265167365
