seed,IGD,HV
0,0.4584887808636323,57.9912981798573
1,0.4935385568800997,56.391670293964566
2,0.4676695395364511,57.27679481652244
3,0.453658511213442,59.32844221545316
4,0.46197238954702347,58.58010992117784
5,0.43322984275115195,59.254041256598555
6,0.47130879311304585,57.68768105886073
7,0.4269494476131869,59.22235177750709
8,0.4580400903747337,57.996212877984924
9,0.46450832664747266,58.66212669164871
10,0.4540707216154715,58.20238885336353
11,0.4765129446402045,57.88186306293408
12,0.48344972518699797,56.98364340309215
13,0.4349315077535585,59.323579853166876
14,0.4723069557558349,57.81805343655642
15,0.45642334396557405,57.7068526802483
16,0.47424847937101616,57.27918484812525
17,0.4702092295648345,58.06727953879489
18,0.44074702507992736,58.991538663082025
19,0.4564922533744171,58.03821075274813
20,0.43495278235708396,59.10662795476267
21,0.47737801610746355,57.37942103961898
22,0.4622978482225141,57.86585623141199
23,0.4626293969243389,57.68399951379091
24,0.45862177509840873,58.75840222784716
25,0.48324092134818697,56.71891934539881
26,0.4682414580484903,57.196535410582264
27,0.4578229837022628,57.29417589431217
28,0.45646536681049543,58.81245574493445
29,0.4806410359024927,57.50326255020437
