seed,IGD,HV
0,0.11671546947184669,4.612196132487416
1,0.10663317043894832,4.657550959871772
2,0.0788079677632817,4.789459381889678
3,0.07564063284644736,4.80846893585908
4,0.11057329969589176,4.641295420555729
5,0.15966974247701585,4.443891584634407
6,0.1048776913689023,4.662541215797776
7,0.10906011325232504,4.648209650468902
8,0.05600681865660692,4.922286420506417
9,0.11753580150483241,4.61350880398435
10,0.07781971312582399,4.797656795958478
11,0.07752822789338717,4.810219625655132
12,0.1317343002707545,4.5519807547627344
13,0.02350101030781318,5.217469662265012
14,0.09213375553137705,4.724934075824936
15,0.09660623700099742,4.704214810284525
16,0.12350275886121173,4.58633837018592
17,0.13085374901386168,4.553669363228049
18,0.10912421031699165,4.644408457754929
19,0.11404188423544817,4.6130711815152114
20,0.14943325393278734,4.4843700700586275
21,0.08976951823895918,4.736799697102612
22,0.13423749259720505,4.539968865203438
23,0.10264138234690492,4.681738723681488
24,0.12784695278574723,4.560097685089059
25,0.15021983820310456,4.472706905692167
26,0.10982077478463204,4.645385231266033
27,0.0999426324640911,4.674638506548651
28,0.10014326120440689,4.689066497035093
29,0.08329866033106273,4.7676082282930246
