seed,IGD,HV
0,0.2601236168324337,68.02557508589655
1,0.25145772410837425,68.86214296551672
2,0.2895767424291967,66.99243924736358
3,0.2268355979931194,69.48059710528003
4,0.24462890819955815,68.76380925317723
5,0.23485280890275703,69.63209236779139
6,0.255750065398271,67.68943122450705
7,0.26145040892489974,67.66605688033357
8,0.2678368392122933,67.61923713289816
9,0.2674891585051883,66.90106832675738
10,0.26123210853938195,67.7989054876972
11,0.25093193300165756,68.20651407335139
12,0.30960639733654344,65.37717861980174
13,1.036124670193658,43.69827666262807
14,0.23349876795078617,69.64945713872888
15,0.2777627428566115,66.60854881090653
16,0.30083840534375034,65.57603186304472
17,1.0012492604941825,43.90756043281389
18,0.24726284296386294,68.33496821934622
19,0.24452184541100555,68.48408901958865
20,0.23236327555398048,70.15665848353505
21,0.9973217595631124,44.93367350238014
22,0.2530260131560582,68.93757672074179
23,0.22999000960327887,70.23474052529443
24,0.23734513131309257,69.50458869992741
25,0.2936310132126647,65.9714783406868
26,0.22021145867661232,69.42641297630708
27,0.23931200284255794,69.18664764919016
28,0.2615838032397628,67.65331876734098
29,0.25365826186511203,68.51317944589496
