seed,IGD,HV
0,0.49557619509720524,58.096400008619895
1,0.5258430154225622,55.937984052209
2,0.5174952207526101,57.33684800700318
3,0.5207111552421361,56.79707505112383
4,0.5209359701504687,57.30926141907547
5,0.5181426125075742,57.253828458801635
6,0.49691612711145416,57.715624186495496
7,0.5238900917231933,56.7788779259438
8,0.47254094508164984,58.8604402451636
9,0.506752071828398,57.638877072867736
10,0.539099500065457,56.76000299992128
11,0.5356246616326299,55.20331904300419
12,0.5108113806109509,56.34945977996629
13,0.5094330440564008,56.81370591041879
14,0.5349288338971481,55.819598567219224
15,0.47233894164006285,58.51583682601256
16,0.5357438891563097,56.05970526258169
17,0.4874624116500363,57.637268780788055
18,0.520176381690122,57.50930810973483
19,0.5314709476264036,56.183740050915006
20,0.51958982902079,56.601947559148016
21,0.5593400512903389,55.71352674736865
22,0.501006982614577,57.39047093955435
23,0.5019547407304396,56.7297351439739
24,0.5184051333950933,57.379892209193656
25,0.5603035686337463,55.3353758851608
26,0.5161339814085705,57.46483936480063
27,0.5184760150901074,55.92929439533381
28,0.5106749767219833,57.64853934545701
29,0.5081634102310361,57.156468756767765
