seed,IGD,HV
0,0.021183672991381547,7.346004826081583
1,0.03941446606610085,7.225943587539455
2,0.033514366443791396,7.306685444755778
3,0.052955629476155085,7.248184713031728
4,0.01996094189100437,7.354987085125585
5,0.017853549959194633,7.397507244086238
6,0.026376511791784293,7.3825717963427335
7,0.04529171570524635,7.268867150878494
8,0.025884984936728205,7.353446130750936
9,0.039056278858442525,7.3138362833707795
10,0.009879692861784115,7.433822088911646
11,0.029183984223819497,7.360082076469112
12,0.02228080576661919,7.311819733012455
13,0.020519425472458438,7.360414412399166
14,0.024082989509587396,7.334321725680183
15,0.044277895548337345,7.168988995156394
16,0.08028795643772407,7.04596610685147
17,0.049966562043853954,7.1410222015904585
18,0.05268189593844411,7.164872411314388
19,0.03331974123134831,7.332106771657994
20,0.026608454745798586,7.311426613416051
21,0.01060360463686164,7.419801499178089
22,0.0438686535421369,7.226406597165998
23,0.022086229815277202,7.352168402670613
24,0.021388674609207174,7.301045350386135
25,0.031383661606999985,7.303147262456904
26,0.05059965643141783,7.180524873283725
27,0.018335718923744342,7.37450353139446
28,0.02568100855514117,7.3697642954020095
29,0.01470994501810919,7.391440021981736
