seed,IGD,HV
0,1.4822676346048576,43.17371492983176
1,1.4209387894926722,42.14825159153968
2,1.4780966901930601,41.70931798578222
3,1.4731157317214598,43.145591388340804
4,1.4146125743867497,45.17794945369005
5,1.407816541853785,42.30980960779332
6,1.4473796312266651,41.707724451940976
7,1.471271624332419,43.281477282622234
8,1.4331448905577724,44.7081160039465
9,1.4799716116932884,42.66441662361105
10,1.4192770536835908,45.126975542244615
11,1.4806701443582926,43.01770642510175
12,1.4802374454320442,44.024920133730475
13,1.4788770839804766,39.98688422629522
14,1.4737888836061297,43.65997780213492
15,1.4601506531642723,44.34659692139124
16,1.4956191153660303,39.49546395144026
17,1.3912054017958602,45.97282838489369
18,1.4161526546802228,42.16853923516595
19,1.4850079538524101,43.11194478455283
20,1.4238612887825965,45.166127035781415
21,1.4304335700156192,43.818337751496244
22,1.5200878720648903,41.346070453739614
23,1.4600237558683065,40.801748898429366
24,1.40924063955917,45.38748696895312
25,1.4076934729400445,44.87123329645766
26,1.4704927775871937,43.05108868623218
27,1.4822581863419502,40.83345136429806
28,1.4332764782674379,40.13912165064169
29,1.4671918564603794,40.67873661004856
