seed,IGD,HV
0,0.0011231647100116713,5.153404170159275
1,0.001256326576897861,5.15333632962761
2,0.0012953765270167388,5.153191378898071
3,0.0012004744877441972,5.153383998028956
4,0.001255846027220716,5.153448620311497
5,0.0010923700385391001,5.153487918911979
6,0.0012167666758455759,5.153359122130625
7,0.4614626353018928,3.984012590839809
8,0.0011885522225907636,5.153446130472489
9,0.0011763506840429066,5.153399296118566
10,0.0012086880095267104,5.153429280628304
11,0.0013735629400626205,5.153334131420762
12,0.0013329581198799378,5.1531506538459215
13,0.0013454627166353645,5.153293347862206
14,0.0011019000456161648,5.1534189662759635
15,0.001167182167775964,5.153475840588752
16,0.0014682421633620262,5.152959306945037
17,0.0012235371715888963,5.15340047629162
18,0.4614854899201988,3.983993608247189
19,0.001261321211986302,5.153521727366443
20,0.0015101698063509493,5.153081882176358
21,0.0011833891627201975,5.153411279913755
22,0.001300264013698378,5.153294095906378
23,0.0011064433795719604,5.153425104692839
24,0.4617231176181045,3.98372159029643
25,0.0011461221602779364,5.153439017445033
26,0.0011247631309475605,5.153447084506763
27,0.0010290994250320453,5.1534468567861165
28,0.001281012825490342,5.153345678071543
29,0.0011803808705551637,5.153442851439958
