seed,IGD,HV
0,0.39530176216716456,61.56888642285013
1,0.36689034123598785,62.17956769355297
2,0.35313764590728414,61.87406771927896
3,0.34040733164462206,62.75366312851894
4,0.3342644398860764,62.36273213189646
5,0.4168443485894028,60.26254842882647
6,0.3666986049951039,61.62992238836558
7,0.3663190458432591,61.7322405674569
8,0.3142631690713234,63.499412050269406
9,0.3500254563098673,62.17203227701705
10,0.34391828391316637,62.28198020417447
11,0.3195314120085581,63.069025107018554
12,0.39374265370239697,60.837902047719105
13,0.3445327544793432,61.8426563421539
14,0.40917256920643214,60.24381955256913
15,0.36421595454862427,61.73856543824671
16,0.41747585975345086,60.66726598730649
17,0.36093553852659993,61.79867183236047
18,0.3661527191279317,61.581547740735004
19,0.3572939445975307,61.37181954105162
20,0.40263087595100555,60.65434425406468
21,0.3889776475329688,60.79813691384495
22,0.37141354932364185,61.719256997955085
23,0.3437229274669817,62.153440032532785
24,0.3091156329646271,62.91402289494518
25,0.37073545994296747,61.79147518139838
26,0.38600641374684935,61.169647867332884
27,0.3938415817781472,60.58706123201861
28,0.33365105615903023,63.018308821124094
29,0.3433605241970004,62.13834040214181
