seed,IGD,HV
0,0.00826800104376294,5.840868917194863
1,0.029926175929585224,5.720962348791641
2,0.015738604403794005,5.787972131147065
3,0.019996834947788127,5.748434133078262
4,0.01195333622443531,5.8029286163878675
5,0.01973202730816914,5.7491603499002695
6,0.03683990854659961,5.68851733481348
7,0.012251624672219963,5.809778332531903
8,0.009908360687326832,5.807724560765107
9,0.015665601152235146,5.780987301786195
10,0.0104271236978739,5.804992661456648
11,0.009740678126270125,5.823697062567147
12,0.018473882776403442,5.770138942683386
13,0.023760792041175604,5.748115667354058
14,0.016565918456388714,5.7799741169407195
15,0.03643438798537105,5.69305329732613
16,0.022467619549422616,5.741252876521311
17,0.005460078445011665,5.861896010606005
18,0.022254463872261373,5.75325771613313
19,0.02653308157126806,5.732618432475657
20,0.020833981306016148,5.745659688718918
21,0.012471228143373281,5.814653878139946
22,0.005826614797729988,5.871858373947231
23,0.022099599748577,5.744793084780245
24,0.01630933743637998,5.781836156605021
25,0.03597943630380195,5.700761656569045
26,0.02007239746506377,5.748713265661892
27,0.04314324819967874,5.670257092489345
28,0.023352637405453423,5.749519665878735
29,0.026530159386713447,5.7331282512998385
