seed,IGD,HV
0,0.26156681910552093,90.72566945812831
1,0.3357972011958856,90.30061773157786
2,0.2562696499191801,92.34728094593228
3,0.2751448181879317,92.03495773903896
4,0.24344326080241907,92.201058472305
5,0.30228619051725725,90.89810058223144
6,0.2796773814062726,91.14477654796633
7,0.3528296521209016,88.82772750201417
8,0.24559459574810372,92.8017808886498
9,0.27915062820192305,91.675439601193
10,0.2852102136149113,91.70795887966054
11,0.2348999681477757,91.46225980456029
12,0.27509131757015626,90.75580541757701
13,0.26437355725050055,91.92257816227131
14,0.2569382209038297,91.49618544690726
15,0.5152650753261504,82.23689905624106
16,0.28209624283806733,91.30290349930597
17,0.2899932230318982,90.28038229597018
18,0.26507725246907254,91.86339570633518
19,0.25455923100402467,91.91914890867541
20,0.31483797675988584,90.5826110718421
21,0.26691666943751285,91.1886181122529
22,0.2341955036898366,92.23952613567376
23,0.2801125892003541,91.61849190570152
24,0.2811686753775189,90.93193319888168
25,0.31284724976761324,91.55313464158394
26,0.26014209442374897,91.92752260776668
27,0.25002903424052,91.91474777034443
28,0.2451546522120737,91.67648945251284
29,0.46253814614561195,83.3830598938132
