seed,IGD,HV
0,0.06927184307412076,6.847320542561232
1,0.02857136274481723,7.20964258332126
2,0.06837708394537217,6.85148234263316
3,0.023058541941297115,7.281567485971458
4,0.045023995528671784,6.968275189669741
5,0.06730099149707301,6.8613090905137
6,0.037174396589745334,7.047002588455135
7,0.09270264259746001,6.708229389884695
8,0.019206417888725767,7.337426041454691
9,0.03680422338813302,7.106809896564939
10,0.07139121427729797,6.842743613615838
11,0.0706320870683637,6.834583863670003
12,0.07469871845167264,6.814399400437986
13,0.07531622019194334,6.805598557590182
14,0.06416335523370642,6.891225222625216
15,0.0697765601793371,6.844823921434876
16,0.027443464580199296,7.238856860097388
17,0.07181251064625835,6.833459614322765
18,0.07015040387245416,6.847715530749549
19,0.021594161306722426,7.296063803263583
20,0.07511086544845125,6.811382502267922
21,0.019140853281311522,7.332303927187303
22,0.04393477752932114,6.985025523463435
23,0.009805361231939057,7.364366635685681
24,0.0701209136490026,6.8471802884247355
25,0.016915092308040586,7.317184498441891
26,0.0700779938550473,6.8399007797771745
27,0.01408637444837413,7.336797485302397
28,0.014780691779687239,7.346117482571337
29,0.03093159941010981,7.116374238864545
