seed,IGD,HV
0,0.4087213744087556,59.08936176678178
1,0.4410155908882506,56.977435547069646
2,0.7004946891180567,46.52313920901151
3,0.6329674497105718,48.84460467263031
4,0.35407283984347726,61.75997108037459
5,0.6164324167044195,50.02061763287588
6,0.5647889322761079,52.28329378809151
7,0.34078371065723145,62.29286635322016
8,0.8296454920434462,42.182554072312556
9,0.6381888428176512,48.66665089844926
10,0.7121989297275789,46.392516654795116
11,0.8004770299457947,42.926779726925304
12,0.6019672520510174,50.295878575245126
13,0.6671180425671844,47.84333863024829
14,0.7593308063204322,44.32051813056784
15,0.7926327164904363,43.71457733344492
16,0.5279809972920537,52.66854534884084
17,0.5901451272111102,50.70994422590692
18,0.6932927384118864,46.33135542617642
19,0.5388235248339238,53.033739278055045
20,0.40220916860757183,59.13729412409274
21,0.3351503885281805,62.53069878184245
22,0.5540809155660028,52.91857113968672
23,0.596270312848631,50.89798571936906
24,0.46981515196290036,56.022134130993805
25,0.5101444019295844,54.18023621512377
26,0.6411091047390136,48.561605781686254
27,0.7839257729786554,43.441724659648074
28,0.7323641110571281,45.528391780984066
29,0.46820554691708377,56.47749731206332
