seed,IGD,HV
0,0.23522312084163458,70.16267835204425
1,0.23273596199634686,68.5647899669757
2,0.24473276812022676,68.94593463731564
3,0.25197253433274414,68.81684336516047
4,0.23943473589765715,68.84483081949499
5,0.23797799320151428,68.9194724959671
6,0.2394734897638236,68.60200927954673
7,0.2358714163537816,68.72223719392183
8,0.22414268215743108,69.64186815017878
9,0.23567380706581856,68.77670012730981
10,0.24563345984111984,68.50487615226287
11,0.23781609496556122,68.49743186462463
12,0.23703246076090134,69.33489447622966
13,0.23995406776182726,69.07216857041358
14,0.24601375797439248,68.36456095517251
15,0.22835267993792913,69.37924338589536
16,0.24042577415302469,69.16149222055131
17,0.2419075488290859,68.72178983741102
18,0.24721895631700921,69.57210445999195
19,0.24586914578680646,68.72310308775951
20,0.23714553392257814,69.64666846915102
21,0.24044896760638212,69.08392057071723
22,0.23704800929029274,68.880052328105
23,0.231157741104588,69.93374180471407
24,0.22853977245040644,69.29432145577843
25,0.24707461023144137,68.80544434600579
26,0.2323597017275361,69.2801563548215
27,0.24300917952483078,68.39616016501856
28,0.22669372277676844,70.17757882161624
29,0.22761515090929435,69.28956404377172
