seed,IGD,HV
0,0.0011763275820420396,5.1534306224737945
1,0.0013423660510648923,5.1533869516966035
2,0.0010551469709644647,5.153464101908606
3,0.001242302855321181,5.153412187455072
4,0.0013710689517211342,5.153175589930233
5,0.0013715228981094746,5.153222815120212
6,0.0012836531728520958,5.153330569484391
7,0.0012023909569728397,5.153384051457675
8,0.0010355081363695394,5.153334158639158
9,0.0013463611650053875,5.153265446161806
10,0.001137362825948035,5.153360548208909
11,0.0012225411775399887,5.1533735765963495
12,0.0011895705344608756,5.15344134510671
13,0.0012195936252563187,5.153394615834335
14,0.0012566082435030424,5.153450991298992
15,0.0012772998177686212,5.1534576730960335
16,0.001137016854753931,5.153390880292369
17,0.0011756062486039266,5.1533049459327875
18,0.0012186543907670678,5.153346002057192
19,0.001282600567196595,5.153404492317095
20,0.0010892059858668168,5.153461869084146
21,0.0011220956395964975,5.153419538845812
22,0.0011611656597467896,5.153338144138333
23,0.0012481074602343884,5.153380336761873
24,0.001238777308363175,5.153473240472891
25,0.0012679638232885257,5.153477977936288
26,0.0011861652893649503,5.153443014491502
27,0.001185931400580903,5.153253725166574
28,0.0011243769455237154,5.153462025366233
29,0.0010865031095009246,5.153423108151697
