seed,IGD,HV
0,0.39641282520339177,61.821751071962154
1,0.3819864709909918,62.421461316425535
2,0.40035676817108123,62.03742776068391
3,0.3989273190254109,62.021062182060874
4,0.4016274287783295,61.8313123402162
5,0.3933007979785054,62.18360845768028
6,0.3974083670561477,62.15189508027958
7,0.39938641054618557,61.73468600815624
8,0.3908873736341991,61.74951436500858
9,0.39936544075723557,61.82528686799718
10,0.39568482055343246,62.10539494631084
11,0.40760099647821746,61.80520038337587
12,0.39988569354353676,61.73440592215302
13,0.3904516984130999,62.19520042372852
14,0.398562631456651,61.98355662364685
15,0.38675381094499683,62.5160152060898
16,0.3967753843309924,61.771901412271504
17,0.3996159691418822,62.05295627236853
18,0.3905430033840708,62.236846852809116
19,0.40769047085781907,60.951233736421614
20,0.40604044895851577,61.79974033543996
21,0.39521190774674414,62.02082800698193
22,0.40353456442094093,61.87920993112957
23,0.39509105542709017,62.38269391850495
24,0.4015583755276276,61.068264294634886
25,0.3853419311704414,62.49778148341933
26,0.4009759069997449,62.40399119228732
27,0.3935100759283747,62.57952526580077
28,0.3959501516757243,61.686319766404125
29,0.3924974052456709,62.444335923780116
