seed,IGD,HV
0,15.79922577110081,0.0
1,14.053266891663743,0.0
2,14.655321773083203,0.0
3,14.550655213613183,0.0
4,13.383501643774107,0.0
5,20.9110363215695,0.0
6,17.241743230592725,0.0
7,17.567379274168278,0.0
8,19.81018603887842,0.0
9,15.386545255106771,0.0
10,18.27370362419881,0.0
11,19.828683405378666,0.0
12,22.910448764830747,0.0
13,12.740144746455735,0.0
14,19.79584680287413,0.0
15,16.97830711504956,0.0
16,20.680592365512457,0.0
17,18.017418996590084,0.0
18,11.315763739180689,0.0
19,16.69676598690287,0.0
20,19.216967397615296,0.0
21,20.28485322741994,0.0
22,20.601797344092443,0.0
23,10.069078803876256,0.0
24,18.881132157403492,0.0
25,18.505194588869482,0.0
26,22.159130424346532,0.0
27,19.659866858764705,0.0
28,15.870825856323172,0.0
29,18.821959244719448,0.0
