seed,IGD,HV
0,0.6104614577368905,3.75
1,0.6104614577368905,3.75
2,0.6104614577368905,3.75
3,0.6104614577368905,3.75
4,0.6104614577368905,3.75
5,0.6104614577368905,3.75
6,0.6104614577368905,3.75
7,0.6104614577368905,3.75
8,0.6104614577368905,3.75
9,0.6104614577368905,3.75
10,0.6104614577368905,3.75
11,0.6104614577368905,3.75
12,0.6104614577368905,3.75
13,0.6104614577368905,3.75
14,0.6104614577368905,3.75
15,0.6104614577368905,3.75
16,0.6104614577368905,3.75
17,0.6104614577368905,3.75
18,0.6104614577368905,3.75
19,0.6104614577368905,3.75
20,0.6104614577368905,3.75
21,0.6104614577368905,3.75
22,0.6104614577368905,3.75
23,0.6104614577368905,3.75
24,0.6104614577368905,3.75
25,0.6104614577368905,3.75
26,0.6104614577368905,3.75
27,0.6104614577368905,3.75
28,0.6104614577368905,3.75
29,0.6104614577368905,3.75
