seed,IGD,HV
0,0.38743786185620716,61.07404607421684
1,0.4217336294113089,61.12371807829973
2,0.36761453045814674,61.26070966083727
3,0.3883947044159138,61.3694301914004
4,0.39148322093717763,62.46155652745976
5,0.3739839036535439,63.463407491722265
6,0.3686789638670806,61.66909569440789
7,0.3788478896571395,62.91636221073093
8,0.4052263763399014,60.79560549306529
9,0.37946522241865976,61.3432384785821
10,0.4073296743531047,61.32274396086265
11,0.38853658385722156,61.098821259812546
12,0.4327248158733757,58.99039272924718
13,0.4217263212944198,60.282404381775166
14,0.38668917964263183,60.69917781062664
15,0.4317704730940887,59.232626716165754
16,0.41333934222775204,59.1618634921618
17,0.36729520645643254,62.466690974143276
18,0.38224231428524824,62.81767395642806
19,0.44883417400582104,58.58409362840665
20,0.4160878228605905,60.86554334355365
21,0.41221345023508515,60.113080140378415
22,0.4369142930884311,59.377566288933934
23,0.3967088270347998,60.93314160385554
24,0.3944809912976856,61.43502422340649
25,0.3692127853053246,62.84936893431477
26,0.37914030466022053,61.57493651104147
27,0.453324991472347,58.07809819415347
28,0.3621489046059036,63.77562317259304
29,0.37766532349573356,61.79254353470732
