seed,IGD,HV
0,0.42188211547156584,60.50984353774225
1,0.42170997615902894,60.614790440052026
2,0.4296829890664865,60.48810865690494
3,0.4158155724981985,61.327168123692374
4,0.43673589664092494,61.02678061996359
5,0.4322595703741595,59.860479728692624
6,0.410183135213745,61.531983743805746
7,0.4295233180125827,60.64364326214392
8,0.4140609476560218,61.585710490874646
9,0.41911306718878677,61.53787416265385
10,0.41678463869172094,61.34740833879981
11,0.4259265067228088,60.93688254078975
12,0.4263133354932494,60.63914976887608
13,0.4143821042213484,61.86566915168397
14,0.40053512064029645,61.40353608252596
15,0.41924853217493957,60.881660147746096
16,0.4381228877595764,60.00560995789351
17,0.42773538817825585,60.42036787709758
18,0.42126333223887175,60.82701923502599
19,0.4230782130198126,60.41321283666029
20,0.42835783543951406,60.69847924950832
21,0.4164330515331203,61.35887777771611
22,0.4108760158602327,61.39587549480734
23,0.4125443230550197,61.522969677626165
24,0.4352708013826683,60.651011603581786
25,0.412428025526786,61.57813556661869
26,0.42565078470324585,61.38214582436884
27,0.44345131115394604,60.27335999475302
28,0.4408131731065511,59.76700655434165
29,0.4094398934031523,61.62088778349767
