seed,IGD,HV
0,0.24704205265880586,67.9192425958444
1,0.24681605583448257,68.40406232073705
2,0.24397168307250514,67.86212755445926
3,0.2481096220158939,67.89318875876764
4,0.21570446311364033,70.06337451537321
5,0.22514493220000423,69.07083806332726
6,0.2552598756371016,67.59950153586902
7,0.23689268584504292,67.96728692289841
8,0.2554486793494436,66.70534294514958
9,0.2711998050464601,66.32301092790729
10,0.23633550210062448,68.72840778438018
11,0.2528993638277404,67.71566526625178
12,0.26436686921384006,66.85030912299028
13,0.23574681332286052,68.61117805652601
14,0.2767174496015654,66.45322052427255
15,0.2955084783474935,65.19589769672218
16,0.24227234347794202,68.43195681863143
17,0.22909632466090984,68.82492847662971
18,0.26703281445944393,66.81582562520094
19,0.31092659927741406,64.58042592328
20,0.2592839733679951,67.50222186645253
21,0.2558785043053736,67.2522328270954
22,0.26117114761168303,67.01576793279766
23,0.24197376798158363,68.28054641946427
24,0.24232273875739221,67.99941629061065
25,0.245608433403413,68.2615790505781
26,0.25651928542274627,67.23734485961579
27,0.2495229822765579,68.01123449656917
28,0.2349639300773042,68.27206818891004
29,0.24672482506719728,68.31934017272827
