seed,IGD,HV
0,0.031688775100869766,5.719148153363774
1,0.013181787706519642,5.8016597760379405
2,0.0052021435240123225,5.883584122473749
3,0.022637227621397547,5.756092900536578
4,0.019863747807858333,5.766557600969033
5,0.026196346775801276,5.7394267262267435
6,0.009040665899697271,5.833436449616887
7,0.021539540555782288,5.75936998612299
8,0.02271090461306397,5.75522194414657
9,0.018363432638862132,5.7715950180147555
10,0.028932292831478065,5.726380428432856
11,0.019190803222032923,5.770428766281748
12,0.020137950672002285,5.765254257499184
13,0.012604788466730854,5.803865010389741
14,0.025428910536130837,5.743065106520481
15,0.016814119552171457,5.778963802059602
16,0.17580083083192885,5.274343234791052
17,0.013158015487912001,5.803746884145842
18,0.018527350746373097,5.77460185987136
19,0.015216196803330959,5.790550973194015
20,0.041487530573407844,5.684160838022526
21,0.021740782706797912,5.75520455780779
22,0.03269764695316782,5.713634594053718
23,0.054940030239688055,5.640402788706804
24,0.015547807180804818,5.787929369575118
25,0.024487156645749426,5.7461413697492745
26,0.06034052373606185,5.624614708018332
27,0.028452698456265222,5.730842552128698
28,0.018247153397775363,5.774222443269105
29,0.02429450859052289,5.747535542691149
