seed,IGD,HV
0,0.06027135370986597,7.149145288164765
1,0.012017006240045194,7.399214256591691
2,0.008543695415461905,7.422479351454828
3,0.01471363970565773,7.393834300999324
4,0.012450763498981401,7.390288722668993
5,0.017371955679798042,7.325994036224623
6,0.023722308717114414,7.361028737291345
7,0.01715984202693438,7.389407034062729
8,0.02309130068966035,7.344493663958578
9,0.032815310617401415,7.3021525089014565
10,0.010123246264126305,7.397145026557159
11,0.05968677711866002,6.9164097790422465
12,0.008862214910289917,7.429240935018487
13,0.013422370937313903,7.378618596959336
14,0.01615284980764143,7.403996846065
15,0.012506669596189204,7.395102222506485
16,0.00996614422098598,7.37839212246649
17,0.013284620006293506,7.378300324743157
18,0.01799122696763028,7.381098249151567
19,0.006137652676447321,7.423249031158543
20,0.0135922715712623,7.384022730407386
21,0.06833397534315887,7.097646014701376
22,0.018425042510778304,7.325855018304368
23,0.04728406957702365,7.138656172894387
24,0.010082060022438746,7.3935831831390955
25,0.02440127796717388,7.322180289532263
26,0.04006959878119786,7.260116031908544
27,0.00788647955753922,7.431744873384241
28,0.021457740421190877,7.278452439238241
29,0.016756478170573918,7.348930433161734
